QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1e3ba-0001-9d95-0005-17a20001b372,show DATABASES like 'COVID19_EPIDEMIOLOGICAL_DATA',,,,,SHOW,1433359435808906,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T11:06:58.216-08:00,2024-01-24T11:06:58.292-08:00,76,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1d29e8b00b823439ccde39612730e0e4,2,1d29e8b00b823439ccde39612730e0e4,1
01b1e35c-0001-9dfc-0005-17a200022052,"show FILE FORMATS like 'MY_CSV_FORMAT' in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:32:46.805-08:00,2024-01-24T09:32:46.855-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ff918e3c88aee3adddd8db2bcba4da14,2,ff918e3c88aee3adddd8db2bcba4da14,1
01b1e3b3-0001-9dfc-0005-17a20002215a,"show terse SEQUENCES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T10:59:08.748-08:00,2024-01-24T10:59:08.784-08:00,36,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,79930207523632bc6a3c699a0fba94a2,2,79930207523632bc6a3c699a0fba94a2,1
01b1e39b-0001-9d30-0005-17a20001c332,SHOW GRANTS ON ACCOUNT,,,,,SHOW,1433359435833354,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T10:35:44.37-08:00,2024-01-24T10:35:44.445-08:00,75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,35,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1984ce22d649a425c01173ceca140cbe,2,1984ce22d649a425c01173ceca140cbe,1
01b1e41c-0001-9d30-0005-17a20001c4a6,show WAREHOUSES like 'COMPUTE_WH',,,,,SHOW,1433359435825234,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T12:44:15.873-08:00,2024-01-24T12:44:15.938-08:00,65,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,51,14,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e315-0001-9d31-0005-17a20001a1ea,"DESC USER IDENTIFIER('""NICKH""')",,,,,DESCRIBE,1433359435825194,NICKH,PUBLIC,,,,,,,SUCCESS,,,2024-01-24T08:21:51.972-08:00,2024-01-24T08:21:52.033-08:00,61,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,59,2,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,7ef77d583a7465ae43721680c43d5e0d,2,7ef77d583a7465ae43721680c43d5e0d,1
01b1e359-0001-9d31-0005-17a20001a20a,show WAREHOUSES like 'COMPUTE_WH',7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:29:51.05-08:00,2024-01-24T09:29:51.11-08:00,60,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,39,21,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e3c2-0001-9dfc-0005-17a2000221c2,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T11:14:45.614-08:00,2024-01-24T11:14:45.653-08:00,39,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,5,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,53bd9d6e5b317dcc705873216bf9ea7c,2,53bd9d6e5b317dcc705873216bf9ea7c,1
01b1e35c-0001-9d95-0005-17a20001b246,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:32:41.75-08:00,2024-01-24T09:32:41.803-08:00,53,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,29,24,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,53bd9d6e5b317dcc705873216bf9ea7c,2,53bd9d6e5b317dcc705873216bf9ea7c,1
01b1e3bd-0001-9d31-0005-17a20001a392,show WAREHOUSES,7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T11:09:33.966-08:00,2024-01-24T11:09:34.035-08:00,69,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,45,24,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e359-0001-9d4b-0005-17a20001e1ea,"describe TABLE IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC"".""MY_TABLE""')",7,BIGDATA_PROJECT,2,PUBLIC,DESCRIBE,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:29:58.609-08:00,2024-01-24T09:29:58.658-08:00,49,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,38,11,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ffbcced8e14a919498b598e12b397f33,2,ffbcced8e14a919498b598e12b397f33,1
01b1e3ba-0001-9d30-0005-17a20001c3ba,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1433359435804778,NICKH,PUBLIC,,,,,,,SUCCESS,,,2024-01-24T11:06:50.446-08:00,2024-01-24T11:06:50.495-08:00,49,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1e32d-0001-9d95-0005-17a20001b1d6,CREATE SCHEMA IF NOT EXISTS PUBLIC;,7,BIGDATA_PROJECT,2,PUBLIC,CREATE,1433359435829262,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T08:45:01.296-08:00,2024-01-24T08:45:01.365-08:00,69,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,64,5,0,0,0,0,,,0,,,0,0,1e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,ea7136d2ec9cf5111fb98b854741a349,2,ea7136d2ec9cf5111fb98b854741a349,1
01b1e41c-0001-9d31-0005-17a20001a4a6,SELECT * FROM BIGDATA_PROJECT.PUBLIC.ECDC_GLOBAL_COPY LIMIT 5;,,,,,SELECT,1433359435808930,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-24T12:44:38.46-08:00,2024-01-24T12:44:39.187-08:00,727,1260544,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,303,325,99,0,0,0,,,0,,,0,0,4.6e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,50538dd6c2853802134a32c5c1578509,2,50538dd6c2853802134a32c5c1578509,1
01b1e35c-0001-9dfc-0005-17a20002203e,"show terse PIPES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:32:41.75-08:00,2024-01-24T09:32:41.781-08:00,31,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,48f34daf707582d8ebdaf74a47799360,2,48f34daf707582d8ebdaf74a47799360,1
01b1e3bd-0001-9d31-0005-17a20001a38a,"show grants to USER IDENTIFIER('""NICKH""')",,,,,SHOW,1433359435833350,NICKH,PUBLIC,,,,,,,SUCCESS,,,2024-01-24T11:09:33.871-08:00,2024-01-24T11:09:33.927-08:00,56,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,43,13,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4370837ef5925c4214d4be309f8db44b,2,4370837ef5925c4214d4be309f8db44b,1
01b1e40b-0001-9d31-0005-17a20001a482,show WAREHOUSES like 'COMPUTE_WH',,,,,SHOW,1433359435825234,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T12:27:26.678-08:00,2024-01-24T12:27:26.761-08:00,83,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,64,19,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e372-0001-9d95-0005-17a20001b29e,"CREATE OR REPLACE STAGE my_csv_stage 
FILE_FORMAT = my_csv_format",7,BIGDATA_PROJECT,2,PUBLIC,CREATE,1433359435804806,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:54:23.416-08:00,2024-01-24T09:54:23.498-08:00,82,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,46,0,0,0,0,,,0,,,0,0,1.3e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,52921aac8a23e5bf0a0a0e359ceea2c2,2,52921aac8a23e5bf0a0a0e359ceea2c2,1
01b1e315-0001-9d30-0005-17a20001c22a,show WAREHOUSES like 'COMPUTE_WH',,,,,SHOW,1433359435825198,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T08:21:52.658-08:00,2024-01-24T08:21:52.975-08:00,317,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,207,110,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e482-0001-9d30-0005-17a20001c4d6,"show grants to USER IDENTIFIER('""NICKH""')",,,,,SHOW,1433359435829254,NICKH,PUBLIC,,,,,,,SUCCESS,,,2024-01-24T14:26:46.078-08:00,2024-01-24T14:26:46.139-08:00,61,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50,11,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4370837ef5925c4214d4be309f8db44b,2,4370837ef5925c4214d4be309f8db44b,1
01b1e36f-0001-9d30-0005-17a20001c2f6,"CREATE OR REPLACE FILE FORMAT my_csv_format 
TYPE = 'CSV' 
FIELD_DELIMITER = ',' 
FIELD_OPTIONALLY_ENCLOSED_BY = '""'
RECORD_DELIMITER = '
'
DATE_FORMAT = 'YYYY-MM-DD'",7,BIGDATA_PROJECT,2,PUBLIC,CREATE,1433359435808886,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:51:09.251-08:00,2024-01-24T09:51:09.383-08:00,132,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,45,87,0,0,0,0,,,0,,,0,0,2e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,2d116b1388eada64a525a5044a001efa,2,2d116b1388eada64a525a5044a001efa,1
01b1e432-0001-9d31-0005-17a20001a4b6,"select EFFECTIVE_RATE, DATE from snowflake.organization_usage.rate_sheet_daily where account_name = 'XY59539' and SERVICE_TYPE = 'COMPUTE' and DATE < TO_DATE('2024-01-25T00:00:00Z') and DATE >= TO_DATE('2024-01-17T00:00:00Z') order by DATE desc limit 1;",,,,,SELECT,1433359435804810,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-24T13:06:14.974-08:00,2024-01-24T13:06:17.311-08:00,2337,54108672,7.569951079e-05,0,0,0,1,0,0,0,0,0,56,215,0,0,0,417,1739,181,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,100,TRUE,0,0,0,0,0,ROLE,363bcd423f91ee678dca5367d16dceef,2,001319e00c825a6bd4d2246a3441d468,1
01b1e315-0001-9df6-0005-17a200021012,"show terse FILE FORMATS in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T08:21:54.187-08:00,2024-01-24T08:21:54.233-08:00,46,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41,5,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c3eaf0efb1c59ef652af5879284bd96a,2,c3eaf0efb1c59ef652af5879284bd96a,1
01b1e371-0001-9d30-0005-17a20001c2fa,"CREATE OR REPLACE STAGE my_csv_stage 
FILE_FORMAT = my_csv_format",7,BIGDATA_PROJECT,2,PUBLIC,CREATE,1433359435808890,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:53:27.398-08:00,2024-01-24T09:53:27.507-08:00,109,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,69,0,0,0,0,,,0,,,0,0,1.6e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,52921aac8a23e5bf0a0a0e359ceea2c2,2,52921aac8a23e5bf0a0a0e359ceea2c2,1
01b1e432-0001-9d95-0005-17a20001b482,show WAREHOUSES like 'COMPUTE_WH',,,,,SHOW,1433359435813038,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T13:06:15.013-08:00,2024-01-24T13:06:15.237-08:00,224,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,92,132,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e39c-0001-9d30-0005-17a20001c372,GET '@~/worksheet_data/metadata' 'file:///',,,,,GET_FILES,1433359435808870,NICKH,PUBLIC,,,,,,,SUCCESS,,,2024-01-24T10:36:34.998-08:00,2024-01-24T10:36:35.156-08:00,158,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,58,100,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,a913d742ab0ae0cbe39ea53320e4e5be,2,a913d742ab0ae0cbe39ea53320e4e5be,1
01b1e3ba-0001-9d4b-0005-17a20001e33e,show terse DATABASES limit 10000,7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T11:06:50.352-08:00,2024-01-24T11:06:50.422-08:00,70,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,57,13,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4efc4b933266389f41e98d55f32425ab,2,4efc4b933266389f41e98d55f32425ab,1
01b1e432-0001-9d31-0005-17a20001a4ba,call SYSTEM$SHOW_APPLICATIONS(),,,,,SELECT,1433359435804810,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T13:06:18.474-08:00,2024-01-24T13:06:18.521-08:00,47,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,a2910358117f2fb27528bd5ebe38182a,2,a2910358117f2fb27528bd5ebe38182a,1
01b1e372-0001-9d31-0005-17a20001a2ae,USE DATABASE BIGDATA_PROJECT,,,,,USE,1433359435804806,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:54:22.966-08:00,2024-01-24T09:54:23.026-08:00,60,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,47,13,0,0,0,0,,,0,,,0,0,9e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,012f406e74cf238fe1fc2b8e06736a5f,2,012f406e74cf238fe1fc2b8e06736a5f,1
01b1e47e-0001-9d4b-0005-17a20001e44a,SELECT * FROM BIGDATA_PROJECT.PUBLIC.ECDC_GLOBAL_COPY LIMIT 10;,7,BIGDATA_PROJECT,2,PUBLIC,SELECT,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-24T14:22:37.75-08:00,2024-01-24T14:22:38.534-08:00,784,1260544,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,421,276,87,0,0,0,,,0,,,0,0,6.5e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,f00faef401db0cc66494509896955e41,2,f00faef401db0cc66494509896955e41,1
01b1e315-0001-9df6-0005-17a20002101a,"show terse SCHEMAS in DATABASE IDENTIFIER('""COVID19_EPIDEMIOLOGICAL_DATA""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T08:21:55.366-08:00,2024-01-24T08:21:55.416-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,2ff758ad100254e0161f6c091345bd9a,2,2ff758ad100254e0161f6c091345bd9a,1
01b1e47e-0001-9d4b-0005-17a20001e446,"show OBJECTS like 'B%' in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""') limit 1001",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T14:22:27.558-08:00,2024-01-24T14:22:27.603-08:00,45,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,9,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,150cb5ed2a42b7e9629791ae74624510,2,150cb5ed2a42b7e9629791ae74624510,1
01b1e315-0001-9d30-0005-17a20001c21e,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,1433359435825194,NICKH,PUBLIC,,,,,,,SUCCESS,,,2024-01-24T08:21:52.705-08:00,2024-01-24T08:21:52.872-08:00,167,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,159,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1e359-0001-9d95-0005-17a20001b20a,"show terse SCHEMAS in DATABASE IDENTIFIER('""BIGDATA_PROJECT""') limit 10000",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:29:51.749-08:00,2024-01-24T09:29:51.872-08:00,123,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,117,6,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,3ec5859dd43ff4f42165f37d407b836f,2,3ec5859dd43ff4f42165f37d407b836f,1
01b1e39c-0001-9d95-0005-17a20001b30a,show DATABASES like 'COVID19_EPIDEMIOLOGICAL_DATA',7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T10:36:13.212-08:00,2024-01-24T10:36:13.271-08:00,59,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27,32,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1d29e8b00b823439ccde39612730e0e4,2,1d29e8b00b823439ccde39612730e0e4,1
01b1e368-0001-9d4b-0005-17a20001e262,"show terse STAGES in SCHEMA IDENTIFIER('""BIGDATA_PROJECT"".""PUBLIC""')",7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:44:56.396-08:00,2024-01-24T09:44:56.456-08:00,60,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,37,23,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c3cad9b6c6559ec9b87bdc2e5b5311be,2,c3cad9b6c6559ec9b87bdc2e5b5311be,1
01b1e3b0-0001-9d31-0005-17a20001a346,USE SCHEMA PUBLIC,7,BIGDATA_PROJECT,2,PUBLIC,USE,1433359435800746,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T10:56:09.7-08:00,2024-01-24T10:56:09.746-08:00,46,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,,,0,,,0,0,7e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,35670fe4d511f415206a4684f776d2ee,2,35670fe4d511f415206a4684f776d2ee,1
01b1e315-0001-9dfc-0005-17a200022006,show DATABASES like 'BIGDATA_PROJECT',,,,,SHOW,1433359435833354,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T08:21:53.289-08:00,2024-01-24T08:21:53.414-08:00,125,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,92,33,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,d0ee375d860cb6fc1ae130939e410288,2,d0ee375d860cb6fc1ae130939e410288,1
01b1e368-0001-9dfc-0005-17a200022072,show terse DATABASES limit 10000,7,BIGDATA_PROJECT,2,PUBLIC,SHOW,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-24T09:44:54.5-08:00,2024-01-24T09:44:54.555-08:00,55,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,15,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4efc4b933266389f41e98d55f32425ab,2,4efc4b933266389f41e98d55f32425ab,1
01b1e483-0001-9d4b-0005-17a20001e452,"SELECT
    DATE AS Date,
    AGEGROUP,
    SUM(TOTAL_CASES) AS Cases
FROM
    COVID19_EPIDEMIOLOGICAL_DATA.PUBLIC.SCS_BE_DETAILED_PROVINCE_CASE_COUNTS
GROUP BY
    DATE, AGEGROUP
ORDER BY
    Date, AGEGROUP

",7,BIGDATA_PROJECT,2,PUBLIC,SELECT,1433359435812942,NICKH,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-24T14:27:13.61-08:00,2024-01-24T14:27:14.114-08:00,504,1056256,0,0,72457,0,12603,0,0,0,0,0,1,1,0,0,0,124,380,0,0,0,0,,,0,,,0,0,2.2e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,a6ee7ba0b297cbf6d108d93151a22b6c,2,a6ee7ba0b297cbf6d108d93151a22b6c,1
